id,days,mature,views,partner,new_id
73045350,1459,False,9528,False,2299
61573865,1629,True,3615,False,153
171688860,411,True,46546,False,397
117338954,953,True,5863,False,5623
135804217,741,True,5594,False,5875
50273956,1820,False,4594,False,3346
40189534,2070,False,18460,False,6930
126853728,846,True,204,False,6367
118869338,936,True,1064,False,1434
115599547,973,False,313084,False,4470
94973589,1198,False,791,False,5122
113241013,993,True,364,False,4790
119663818,931,True,3994,False,4919
81085785,1354,False,3956,False,575
55592461,1720,False,2833,False,639
64700169,1573,True,16054,False,7012
36174401,2219,False,3950,False,6445
38079222,2142,True,89458,True,1170
13233251,3039,True,115054,False,326
59321650,1664,False,657,False,4956
63652371,1591,True,29158,False,2639
177106387,368,True,25085,False,5028
106526921,1069,True,8917,False,6277
41418023,2035,True,3011,False,6784
154501248,535,True,8482,False,49
73421195,1450,False,95722,False,4526
55682420,1718,False,3930,False,4108
27953914,2441,False,9733,False,1171
51992513,1784,False,4828,False,2568
96302101,1179,True,10775,False,5731
139120746,702,True,21793,False,1760
26770546,2495,True,574,False,6707
44946167,1938,False,11980,False,2019
46597630,1895,True,770,False,634
25651842,2492,True,1568,False,4670
51730005,1790,True,31841,False,2399
60961830,1638,False,261,False,5737
70524636,1500,False,18318,False,6974
37699144,2158,False,1607,False,6919
137265740,725,True,1725,False,240
50590583,1814,False,1639,False,5646
46373336,1910,True,3315,False,158
187385098,289,True,2733,False,3298
38904740,2106,False,1294,False,2354
141462246,673,False,14678,False,1161
45846901,1921,True,488224,True,1869
126378005,853,True,8138,False,3499
101102471,1138,False,3403,False,5655
119664707,924,True,758,False,5295
28588067,2385,True,859,False,6468
40297287,2063,False,3221,False,3872
45396907,1931,False,212170,True,5676
153231390,547,False,2264,False,72
30934283,2313,False,1224,False,544
130705044,804,True,5573,False,4228
44193440,1959,True,3420,False,2430
76748966,1405,False,106623,False,2677
27788634,2447,True,798,False,576
30796517,2315,False,8926,False,5986
158523868,498,False,759,False,3707
55576507,1712,True,2759,False,809
46839359,1899,False,1458,False,593
198743760,224,True,1178,False,2456
113655358,993,False,1572,False,6911
38182598,2139,True,10500,False,3362
183599062,310,True,1975,False,7101
97910651,1168,True,6442,False,7060
28230732,2406,False,6599,False,6080
159806569,489,True,9063,False,5771
130741145,806,False,21768,False,5914
74956100,1431,True,16987,False,6794
45653700,1892,True,447,False,3361
27204176,2469,True,899,False,3260
53706043,1754,True,7496,False,936
162259716,466,False,4223,False,3837
26065098,2439,True,1345,False,2233
39528871,2091,False,127832,False,4568
30760903,2302,True,494,False,3468
41759342,2025,False,22502,False,5540
52410632,1751,True,599,False,6304
126213661,828,True,449,False,3284
986316,3735,False,8278,False,1376
52406992,1774,True,56645,False,4702
98115351,1160,True,1837,False,6480
112671989,1003,True,10975,False,5021
46251236,1912,True,40349,False,6756
107155092,1057,True,25515,False,2533
133461737,768,True,3105,False,6062
24606188,2578,False,1509,False,5956
55768163,1717,True,311606,True,5768
142135109,663,True,9416,False,1636
90967590,1246,True,8299,False,1524
136137957,737,True,704,False,1385
24641838,2591,True,3306,False,119
82483683,1338,True,6897,False,3213
25389284,2555,True,10240,False,4487
30904326,2327,False,17408,False,839
41367478,2037,True,22721,False,6165
42470081,2007,False,4732,False,1150
104269486,1096,True,15826,False,701
61149392,1638,False,6493,False,1794
142615676,654,True,379,False,3998
151661794,564,False,178,False,4923
82429193,1339,True,10528,False,542
57851805,1688,False,3677,False,7074
42526575,2004,True,36040,False,4315
48677453,1861,True,110677,False,1481
65191114,1562,False,12084,False,5915
135579899,744,True,17101,False,948
73631643,1436,False,8645,False,799
92666584,1226,True,10316,False,6513
43664324,1973,True,57649,False,413
30941898,2310,True,886,False,3811
26869615,2489,False,104481,False,7055
53481968,1749,True,1950,False,1923
61403410,1634,True,3904,False,5383
56480230,1688,True,2054,False,1920
182558872,322,False,2157,False,3555
42745283,1999,False,4014190,False,6861
135795112,739,True,438,False,1893
41229739,2040,True,82304,False,5490
128508995,823,False,2187,False,3977
145755693,612,True,1227,False,2265
39601744,2088,True,17570,False,661
133638293,752,True,8453,False,4449
77164009,1398,False,61009,False,5038
170982552,414,False,107,False,6720
74424814,1398,True,1079,False,3714
48693886,1858,False,1094,False,260
91580306,1240,False,1400701,True,4330
45900828,1918,False,8041,False,3957
158486415,499,True,153891,False,1664
40114747,2073,False,3090544,True,3209
36107599,2222,True,7036,False,5888
59348682,1655,True,880,False,2453
52687879,1770,False,11545,False,5720
67338349,1539,False,2279,False,38
41235194,2023,False,18299,False,5594
83814565,1323,True,841,False,4460
45346102,1931,True,2477,False,4958
201638075,218,True,800,False,77
117449214,954,True,13295,False,6752
72679038,1371,True,996,False,6945
71803291,1449,True,1480,False,3678
130549844,807,True,6958,False,875
15802512,2929,True,30319,False,3551
120596231,918,False,3694,False,4273
104167481,1096,False,562,False,6220
141684107,669,True,584,False,4999
182741349,322,True,1810,False,4537
32277575,2275,True,33500,False,465
31288652,2304,True,4364,False,4971
141441224,610,True,985,False,6276
100611944,1143,True,19916,False,2540
177460855,365,True,186,False,2412
107417318,1054,False,1012,False,1596
97239743,1174,False,4462,False,1766
21615575,2743,False,676893,True,6077
51238570,1706,True,1361,False,2433
10849095,3111,False,6075,False,1206
148853225,578,True,695,False,1922
190364784,269,True,1801,False,2933
194016872,244,True,2983,False,6007
41313965,2038,True,39809,False,4230
40258013,2068,True,4848,False,6556
46405794,1878,True,14873,False,2675
29758589,2338,False,804,False,2203
32092639,2279,True,7125,False,5471
37953775,2113,False,1302,False,3593
175557019,367,False,555,False,1019
1234937,3720,False,13545,False,257
58262351,1647,True,2046,False,366
23693840,2634,True,1852325,True,1063
112031145,1002,True,2165,False,5924
100646986,1142,False,11398,False,27
24753169,2588,False,9279,False,6240
29567435,2379,True,4896,False,7022
181993475,324,True,1678,False,0
30300163,2328,True,581,False,2603
108239771,1048,True,13065,False,2993
28078671,2421,False,1199,False,5522
42358143,2005,False,1608,False,2309
42854226,1974,True,622,False,4815
42434667,2000,False,706,False,36
66123312,1554,False,3076,False,5984
56363475,1707,True,3648,False,1037
44669665,1935,False,140,False,2915
59116168,1669,True,4888,False,1122
43947695,1966,False,104909,True,2435
15768465,2930,True,4481,False,2990
23993572,2618,True,1815,False,6859
31477467,2306,True,11904,False,1590
152765403,552,False,41082,False,422
38102143,2137,False,2201,False,4000
51433205,1795,True,52780,False,1603
122270817,703,False,1463,False,5767
100092071,1147,True,3461,False,911
143007585,634,False,431,False,3316
102619452,1116,False,322,False,2747
60675562,1644,False,7997,False,2361
70703102,1497,True,22413,False,2599
40208875,2070,False,4290,False,1048
39103201,2104,True,2115,False,4710
67892498,1524,False,4380,False,6937
127740035,836,False,4073,False,1247
82792695,1297,True,165,False,1817
61568189,1612,True,26426,False,5815
38175148,2122,False,2190,False,172
13400396,3029,False,2391,False,6332
27901711,2445,True,1680,False,7015
215185723,151,True,620,False,6325
95010215,1197,True,2171,False,6843
31009602,2322,True,12175,False,393
122765860,897,True,698,False,222
40561648,2052,False,2682,False,4817
38298868,2132,True,1622,False,4055
50420698,1815,False,1429,False,3026
59204658,1668,True,54943,False,3968
78390324,1382,False,15573,False,3412
30433161,2344,False,662,False,3446
40016072,2074,False,4011,False,2693
60532427,1647,True,2342,False,4473
28902752,2393,True,8989,False,579
37470767,2166,False,758,False,225
68722489,1523,False,8186,False,3409
40035893,2060,True,2388,False,4190
28820491,2408,True,3645,False,437
82687084,1336,True,40048,False,6479
134926652,754,True,73881,False,1846
73870042,1445,True,32935,False,6989
108574489,1044,True,4798,False,6086
24318395,2606,True,44010,False,1900
32552267,2238,True,5361,False,5884
161183991,477,True,2854,False,6296
38993511,2108,False,10697,False,6009
75663626,1420,True,9300,False,956
97763904,1170,False,4482,False,234
64367787,1581,False,313,False,4904
37931174,2122,True,94519,False,5703
135965250,739,False,2377,False,6830
68195518,1378,True,1160,False,6710
190075920,266,True,2982,False,2149
153840026,534,True,1106,False,4564
92845630,1224,False,226172,True,5991
89929854,1250,False,913,False,2018
32641412,2258,True,1136,False,1875
49266484,1847,True,3703,False,6460
96413320,1183,True,1679,False,6785
65754904,1559,False,417,False,2491
63143605,1502,True,982,False,6966
63030391,1603,True,6335,False,487
49404884,1844,True,24599,False,3021
158710141,418,True,299,False,6350
146876317,614,False,3706,False,4337
199436388,209,False,2639,False,4429
101870586,1123,True,4480,False,4819
30538718,2342,True,10960,False,6635
78559409,1380,False,139157,False,6270
91329809,1207,True,670,False,2266
28496306,2421,True,3072,False,1898
26997284,2481,True,83280,False,5500
59725345,1592,False,1115,False,2383
27392163,2465,True,39047,False,6263
110467400,988,False,915,False,2752
55438175,1723,False,2272,False,4767
1961892,3665,True,20332,False,5242
167989465,436,False,4498,False,1799
158561795,497,True,37500,True,5965
136858711,730,True,3510,False,1325
19126487,2843,True,118412,True,2700
159978505,487,True,23605,False,2144
127015728,847,True,15231,False,48
38873619,2112,True,1722,False,4616
7167763,3382,False,4193445,True,6467
53757822,1745,True,5377,False,787
27121969,2478,False,13481914,True,2740
42333027,1993,True,1859,False,5876
40005843,2066,False,4976,False,5355
147143974,612,True,27237,False,6783
121751849,889,True,2171,False,5966
92454064,1229,True,17801,False,6730
56952058,1697,True,11174,False,538
158554425,495,False,2197,False,2519
32484145,2267,True,3422,False,4747
82029723,1343,True,97987,False,4895
45169717,1935,True,6945,False,6863
70874120,1494,True,234674,True,5721
139060228,702,False,1351,False,3947
68071007,1531,True,6758,False,5100
43103307,1986,False,27477,False,5109
73409397,1450,False,1857,False,2235
38189959,2130,False,1519,False,6595
44345392,1956,False,28680584,True,4406
129249761,823,False,3390,False,5472
142991344,654,True,4925,False,3483
42396350,2008,False,48450,False,4695
114742344,977,True,4925,False,4520
98242481,1165,False,4717,False,1680
65377693,1434,True,265,False,2322
100267842,1144,False,19293,False,6107
80515900,1345,True,5064,False,2046
122839946,898,True,19965,False,3893
43848801,1956,True,459,False,2188
69028671,1519,False,2827,False,1203
130541691,808,True,77165,False,4439
22449618,2706,False,2878382,True,1483
158277570,494,False,601,False,3466
91624224,1239,False,183636,False,2036
30113229,2331,False,7189,False,6865
27862926,2447,True,596415,True,4329
74461335,1438,False,20486,False,5327
125234788,868,True,43538,False,5103
44359121,1955,True,2092,False,3252
140355719,681,True,2123,False,4446
187382042,286,True,18208,False,6312
143266574,650,True,563,False,2028
67207565,1516,False,798,False,157
70617675,1492,False,1152,False,1092
45232213,1921,True,5979,False,6591
37560398,2157,False,33670,False,187
57508902,1692,False,44824,False,449
160607920,474,True,12299,False,5136
19661513,2821,False,10210,False,294
26067265,2527,False,69231,False,127
157250441,512,False,7364,False,5656
44827329,1732,True,1615,False,292
36841792,2191,False,4399,False,4525
97799750,1169,True,22708,False,1532
112375351,1006,False,1503,False,5989
64234782,1582,False,1464,False,4075
